obs_id,code,irai_theme,country,iso3,year,verified_value,data_source,indicator_name,indicator_type,variant,variant_type,query
32,AI_Pubs,Transparency,Egypt,EGY,2010,158.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Egypt in 2010? Please provide a specific numeric value if the information is available to you."
32,AI_Pubs,Transparency,Egypt,EGY,2010,158.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Egypt's total number of AI publications in 2010 compare to the average for its geographic region? Please provide specific numeric values for Egypt and the regional average if the information is available to you."
32,AI_Pubs,Transparency,Egypt,EGY,2010,158.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Egypt in 2010? Please provide a specific numeric value if the information is available to you."
33,AI_Pubs,Transparency,Estonia,EST,2010,25.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Estonia in 2010? Please provide a specific numeric value if the information is available to you."
33,AI_Pubs,Transparency,Estonia,EST,2010,25.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Estonia's total number of AI publications in 2010 compare to the average for its geographic region? Please provide specific numeric values for Estonia and the regional average if the information is available to you."
33,AI_Pubs,Transparency,Estonia,EST,2010,25.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Estonia in 2010? Please provide a specific numeric value if the information is available to you."
34,AI_Pubs,Transparency,Eswatini,SWZ,2010,1.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Eswatini in 2010? Please provide a specific numeric value if the information is available to you."
34,AI_Pubs,Transparency,Eswatini,SWZ,2010,1.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Eswatini's total number of AI publications in 2010 compare to the average for its geographic region? Please provide specific numeric values for Eswatini and the regional average if the information is available to you."
34,AI_Pubs,Transparency,Eswatini,SWZ,2010,1.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Eswatini in 2010? Please provide a specific numeric value if the information is available to you."
35,AI_Pubs,Transparency,Ethiopia,ETH,2010,5.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Ethiopia in 2010? Please provide a specific numeric value if the information is available to you."
35,AI_Pubs,Transparency,Ethiopia,ETH,2010,5.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Ethiopia's total number of AI publications in 2010 compare to the average for its geographic region? Please provide specific numeric values for Ethiopia and the regional average if the information is available to you."
35,AI_Pubs,Transparency,Ethiopia,ETH,2010,5.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Ethiopia in 2010? Please provide a specific numeric value if the information is available to you."
36,AI_Pubs,Transparency,Fiji,FJI,2010,3.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,1,direct_numeric,"According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Fiji in 2010? Please provide a specific numeric value if the information is available to you."
36,AI_Pubs,Transparency,Fiji,FJI,2010,3.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,2,comparative,"According to the Stanford AI Index (via Scopus), how did Fiji's total number of AI publications in 2010 compare to the average for its geographic region? Please provide specific numeric values for Fiji and the regional average if the information is available to you."
36,AI_Pubs,Transparency,Fiji,FJI,2010,3.0,the Stanford AI Index (via Scopus),the total number of AI publications,continuous,3,contextual,"You are providing data support for an AI governance analysis. A researcher is preparing a cross-national assessment of Transparency indicators. According to the Stanford AI Index (via Scopus), what was the total number of AI publications for Fiji in 2010? Please provide a specific numeric value if the information is available to you."
